trawling_depth;depth_layer;depth_layer_100m;species;size;dataset
746;lower_mesopelagic;700;Xenodermichthys copei;15;Total
746;lower_mesopelagic;700;Xenodermichthys copei;14;Total
746;lower_mesopelagic;700;Xenodermichthys copei;14;Total
746;lower_mesopelagic;700;Xenodermichthys copei;14;Total
746;lower_mesopelagic;700;Xenodermichthys copei;14;Total
746;lower_mesopelagic;700;Xenodermichthys copei;14;Total
746;lower_mesopelagic;700;Xenodermichthys copei;13;Total
746;lower_mesopelagic;700;Xenodermichthys copei;13;Total
746;lower_mesopelagic;700;Xenodermichthys copei;13;Total
746;lower_mesopelagic;700;Xenodermichthys copei;13;Total
746;lower_mesopelagic;700;Xenodermichthys copei;13;Total
746;lower_mesopelagic;700;Xenodermichthys copei;12;Total
746;lower_mesopelagic;700;Xenodermichthys copei;12;Total
746;lower_mesopelagic;700;Xenodermichthys copei;12;Total
746;lower_mesopelagic;700;Xenodermichthys copei;11;Total
746;lower_mesopelagic;700;Xenodermichthys copei;11;Total
746;lower_mesopelagic;700;Xenodermichthys copei;11;Total
746;lower_mesopelagic;700;Xenodermichthys copei;11;Total
746;lower_mesopelagic;700;Xenodermichthys copei;11;Total
746;lower_mesopelagic;700;Xenodermichthys copei;11;Total
746;lower_mesopelagic;700;Xenodermichthys copei;11;Total
746;lower_mesopelagic;700;Xenodermichthys copei;11;Total
746;lower_mesopelagic;700;Xenodermichthys copei;11;Total
746;lower_mesopelagic;700;Xenodermichthys copei;11;Total
746;lower_mesopelagic;700;Xenodermichthys copei;11;Total
746;lower_mesopelagic;700;Xenodermichthys copei;11;Total
746;lower_mesopelagic;700;Xenodermichthys copei;10;Total
746;lower_mesopelagic;700;Xenodermichthys copei;10;Total
746;lower_mesopelagic;700;Xenodermichthys copei;10;Total
746;lower_mesopelagic;700;Xenodermichthys copei;10;Total
746;lower_mesopelagic;700;Xenodermichthys copei;10;Total
746;lower_mesopelagic;700;Xenodermichthys copei;10;Total
746;lower_mesopelagic;700;Xenodermichthys copei;10;Total
746;lower_mesopelagic;700;Xenodermichthys copei;10;Total
746;lower_mesopelagic;700;Xenodermichthys copei;10;Total
746;lower_mesopelagic;700;Xenodermichthys copei;9;Total
746;lower_mesopelagic;700;Xenodermichthys copei;9;Total
746;lower_mesopelagic;700;Xenodermichthys copei;9;Total
746;lower_mesopelagic;700;Xenodermichthys copei;9;Total
746;lower_mesopelagic;700;Xenodermichthys copei;9;Total
746;lower_mesopelagic;700;Xenodermichthys copei;9;Total
746;lower_mesopelagic;700;Xenodermichthys copei;9;Total
746;lower_mesopelagic;700;Xenodermichthys copei;9;Total
746;lower_mesopelagic;700;Xenodermichthys copei;8;Total
746;lower_mesopelagic;700;Xenodermichthys copei;7;Total
746;lower_mesopelagic;700;Xenodermichthys copei;6;Total
746;lower_mesopelagic;700;Xenodermichthys copei;6;Total
750;lower_mesopelagic;700;Aphanopus carbo;103;Total
750;lower_mesopelagic;700;Aphanopus carbo;92;Total
750;lower_mesopelagic;700;Aphanopus carbo;89;Total
750;lower_mesopelagic;700;Aphanopus carbo;67;Total
750;lower_mesopelagic;700;Arctozenus risso;23;Total
750;lower_mesopelagic;700;Arctozenus risso;22;Total
750;lower_mesopelagic;700;Arctozenus risso;22;Total
750;lower_mesopelagic;700;Arctozenus risso;22;Total
750;lower_mesopelagic;700;Arctozenus risso;21;Total
750;lower_mesopelagic;700;Arctozenus risso;21;Total
750;lower_mesopelagic;700;Arctozenus risso;21;Total
750;lower_mesopelagic;700;Arctozenus risso;21;Total
750;lower_mesopelagic;700;Arctozenus risso;21;Total
750;lower_mesopelagic;700;Arctozenus risso;21;Total
750;lower_mesopelagic;700;Arctozenus risso;21;Total
750;lower_mesopelagic;700;Arctozenus risso;21;Total
750;lower_mesopelagic;700;Arctozenus risso;21;Total
750;lower_mesopelagic;700;Arctozenus risso;21;Total
750;lower_mesopelagic;700;Arctozenus risso;21;Total
750;lower_mesopelagic;700;Arctozenus risso;21;Total
750;lower_mesopelagic;700;Arctozenus risso;20;Total
750;lower_mesopelagic;700;Arctozenus risso;20;Total
750;lower_mesopelagic;700;Arctozenus risso;20;Total
750;lower_mesopelagic;700;Arctozenus risso;20;Total
750;lower_mesopelagic;700;Arctozenus risso;20;Total
750;lower_mesopelagic;700;Arctozenus risso;19;Total
750;lower_mesopelagic;700;Arctozenus risso;19;Total
750;lower_mesopelagic;700;Arctozenus risso;19;Total
750;lower_mesopelagic;700;Arctozenus risso;18;Total
750;lower_mesopelagic;700;Arctozenus risso;18;Total
750;lower_mesopelagic;700;Arctozenus risso;17;Total
750;lower_mesopelagic;700;Arctozenus risso;16;Total
750;lower_mesopelagic;700;Arctozenus risso;16;Total
750;lower_mesopelagic;700;Arctozenus risso;14;Total
750;lower_mesopelagic;700;Arctozenus risso;14;Total
750;lower_mesopelagic;700;Arctozenus risso;12;Total
750;lower_mesopelagic;700;Argyropelecus olfersii;10;Total
750;lower_mesopelagic;700;Argyropelecus olfersii;7;Total
750;lower_mesopelagic;700;Argyropelecus olfersii;7;Total
750;lower_mesopelagic;700;Argyropelecus olfersii;7;Total
750;lower_mesopelagic;700;Argyropelecus olfersii;7;Total
750;lower_mesopelagic;700;Argyropelecus olfersii;7;Total
750;lower_mesopelagic;700;Argyropelecus olfersii;6;Total
750;lower_mesopelagic;700;Argyropelecus olfersii;6;Total
750;lower_mesopelagic;700;Argyropelecus olfersii;6;Total
750;lower_mesopelagic;700;Argyropelecus olfersii;6;Total
750;lower_mesopelagic;700;Argyropelecus olfersii;5;Total
750;lower_mesopelagic;700;Argyropelecus olfersii;4;Total
750;lower_mesopelagic;700;Argyropelecus olfersii;4;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;17;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;17;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;16;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;8;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;8;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;8;Total
750;lower_mesopelagic;700;Lampanyctus crocodilus;8;Total
750;lower_mesopelagic;700;Melanostigma atlanticum;9;Total
750;lower_mesopelagic;700;Melanostigma atlanticum;9;Total
750;lower_mesopelagic;700;Melanostigma atlanticum;9;Total
750;lower_mesopelagic;700;Melanostigma atlanticum;6;Total
750;lower_mesopelagic;700;Melanostigma atlanticum;5;Total
750;lower_mesopelagic;700;Myctophum punctatum;9;Total
750;lower_mesopelagic;700;Myctophum punctatum;9;Total
750;lower_mesopelagic;700;Myctophum punctatum;8;Total
750;lower_mesopelagic;700;Myctophum punctatum;8;Total
750;lower_mesopelagic;700;Myctophum punctatum;8;Total
750;lower_mesopelagic;700;Myctophum punctatum;8;Total
750;lower_mesopelagic;700;Myctophum punctatum;8;Total
750;lower_mesopelagic;700;Myctophum punctatum;7;Total
750;lower_mesopelagic;700;Myctophum punctatum;6;Total
750;lower_mesopelagic;700;Myctophum punctatum;6;Total
750;lower_mesopelagic;700;Myctophum punctatum;6;Total
750;lower_mesopelagic;700;Myctophum punctatum;6;Total
750;lower_mesopelagic;700;Myctophum punctatum;6;Total
750;lower_mesopelagic;700;Myctophum punctatum;6;Total
750;lower_mesopelagic;700;Myctophum punctatum;6;Total
750;lower_mesopelagic;700;Myctophum punctatum;5;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;14;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;14;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;13;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;11;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;11;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;10;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;8;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;7;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;7;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;7;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;7;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;5;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;5;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;5;Total
750;lower_mesopelagic;700;Notoscopelus kroyeri;3;Total
750;lower_mesopelagic;700;Searsia koefoedi;12;Total
750;lower_mesopelagic;700;Searsia koefoedi;10;Total
750;lower_mesopelagic;700;Searsia koefoedi;9;Total
750;lower_mesopelagic;700;Serrivomer beanii;65;Total
750;lower_mesopelagic;700;Stomias boa;32;Total
750;lower_mesopelagic;700;Stomias boa;31;Total
750;lower_mesopelagic;700;Stomias boa;27;Total
750;lower_mesopelagic;700;Stomias boa;24;Total
750;lower_mesopelagic;700;Xenodermichthys copei;16;Total
750;lower_mesopelagic;700;Xenodermichthys copei;15;Total
750;lower_mesopelagic;700;Xenodermichthys copei;15;Total
750;lower_mesopelagic;700;Xenodermichthys copei;15;Total
750;lower_mesopelagic;700;Xenodermichthys copei;14;Total
750;lower_mesopelagic;700;Xenodermichthys copei;14;Total
750;lower_mesopelagic;700;Xenodermichthys copei;13;Total
750;lower_mesopelagic;700;Xenodermichthys copei;13;Total
750;lower_mesopelagic;700;Xenodermichthys copei;13;Total
750;lower_mesopelagic;700;Xenodermichthys copei;13;Total
750;lower_mesopelagic;700;Xenodermichthys copei;13;Total
750;lower_mesopelagic;700;Xenodermichthys copei;13;Total
750;lower_mesopelagic;700;Xenodermichthys copei;12;Total
750;lower_mesopelagic;700;Xenodermichthys copei;12;Total
750;lower_mesopelagic;700;Xenodermichthys copei;12;Total
750;lower_mesopelagic;700;Xenodermichthys copei;12;Total
750;lower_mesopelagic;700;Xenodermichthys copei;12;Total
750;lower_mesopelagic;700;Xenodermichthys copei;12;Total
750;lower_mesopelagic;700;Xenodermichthys copei;12;Total
750;lower_mesopelagic;700;Xenodermichthys copei;12;Total
750;lower_mesopelagic;700;Xenodermichthys copei;12;Total
750;lower_mesopelagic;700;Xenodermichthys copei;12;Total
750;lower_mesopelagic;700;Xenodermichthys copei;11;Total
750;lower_mesopelagic;700;Xenodermichthys copei;11;Total
750;lower_mesopelagic;700;Xenodermichthys copei;11;Total
750;lower_mesopelagic;700;Xenodermichthys copei;11;Total
750;lower_mesopelagic;700;Xenodermichthys copei;10;Total
750;lower_mesopelagic;700;Xenodermichthys copei;10;Total
750;lower_mesopelagic;700;Xenodermichthys copei;10;Total
750;lower_mesopelagic;700;Xenodermichthys copei;10;Total
750;lower_mesopelagic;700;Xenodermichthys copei;10;Total
750;lower_mesopelagic;700;Xenodermichthys copei;10;Total
750;lower_mesopelagic;700;Xenodermichthys copei;10;Total
750;lower_mesopelagic;700;Xenodermichthys copei;10;Total
750;lower_mesopelagic;700;Xenodermichthys copei;10;Total
750;lower_mesopelagic;700;Xenodermichthys copei;9;Total
750;lower_mesopelagic;700;Xenodermichthys copei;9;Total
750;lower_mesopelagic;700;Xenodermichthys copei;9;Total
750;lower_mesopelagic;700;Xenodermichthys copei;9;Total
750;lower_mesopelagic;700;Xenodermichthys copei;9;Total
750;lower_mesopelagic;700;Xenodermichthys copei;9;Total
750;lower_mesopelagic;700;Xenodermichthys copei;9;Total
750;lower_mesopelagic;700;Xenodermichthys copei;9;Total
750;lower_mesopelagic;700;Xenodermichthys copei;8;Total
750;lower_mesopelagic;700;Xenodermichthys copei;8;Total
750;lower_mesopelagic;700;Xenodermichthys copei;8;Total
750;lower_mesopelagic;700;Xenodermichthys copei;7;Total
750;lower_mesopelagic;700;Xenodermichthys copei;7;Total
750;lower_mesopelagic;700;Xenodermichthys copei;7;Total
750;lower_mesopelagic;700;Xenodermichthys copei;7;Total
750;lower_mesopelagic;700;Xenodermichthys copei;6;Total
750;lower_mesopelagic;700;Xenodermichthys copei;6;Total
750;lower_mesopelagic;700;Xenodermichthys copei;6;Total
750;lower_mesopelagic;700;Xenodermichthys copei;6;Total
750;lower_mesopelagic;700;Xenodermichthys copei;6;Total
750;lower_mesopelagic;700;Xenodermichthys copei;6;Total
750;lower_mesopelagic;700;Xenodermichthys copei;6;Total
750;lower_mesopelagic;700;Xenodermichthys copei;5;Total
754;lower_mesopelagic;700;Arctozenus risso;21;Total
754;lower_mesopelagic;700;Arctozenus risso;19;Total
754;lower_mesopelagic;700;Arctozenus risso;19;Total
754;lower_mesopelagic;700;Arctozenus risso;18;Total
754;lower_mesopelagic;700;Arctozenus risso;17;Total
754;lower_mesopelagic;700;Arctozenus risso;16;Total
754;lower_mesopelagic;700;Arctozenus risso;14;Total
754;lower_mesopelagic;700;Arctozenus risso;14;Total
754;lower_mesopelagic;700;Arctozenus risso;14;Total
754;lower_mesopelagic;700;Arctozenus risso;13;Total
754;lower_mesopelagic;700;Arctozenus risso;12;Total
754;lower_mesopelagic;700;Argyropelecus olfersii;10.9;Total
754;lower_mesopelagic;700;Argyropelecus olfersii;9.3;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;8;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;8;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;8;Total
754;lower_mesopelagic;700;Lampanyctus crocodilus;7;Total
754;lower_mesopelagic;700;Melanostigma atlanticum;10;Total
754;lower_mesopelagic;700;Melanostigma atlanticum;9;Total
754;lower_mesopelagic;700;Melanostigma atlanticum;8;Total
754;lower_mesopelagic;700;Melanostigma atlanticum;8;Total
754;lower_mesopelagic;700;Melanostigma atlanticum;8;Total
754;lower_mesopelagic;700;Melanostigma atlanticum;8;Total
754;lower_mesopelagic;700;Melanostigma atlanticum;8;Total
754;lower_mesopelagic;700;Melanostigma atlanticum;6;Total
754;lower_mesopelagic;700;Melanostigma atlanticum;5;Total
754;lower_mesopelagic;700;Melanostigma atlanticum;5;Total
754;lower_mesopelagic;700;Melanostigma atlanticum;5;Total
754;lower_mesopelagic;700;Melanostigma atlanticum;5;Total
754;lower_mesopelagic;700;Melanostigma atlanticum;5;Total
754;lower_mesopelagic;700;Melanostigma atlanticum;4;Total
754;lower_mesopelagic;700;Myctophum punctatum;6;Total
754;lower_mesopelagic;700;Myctophum punctatum;6;Total
754;lower_mesopelagic;700;Myctophum punctatum;6;Total
754;lower_mesopelagic;700;Myctophum punctatum;6;Total
754;lower_mesopelagic;700;Myctophum punctatum;6;Total
754;lower_mesopelagic;700;Myctophum punctatum;6;Total
754;lower_mesopelagic;700;Myctophum punctatum;6;Total
754;lower_mesopelagic;700;Myctophum punctatum;6;Total
754;lower_mesopelagic;700;Myctophum punctatum;6;Total
754;lower_mesopelagic;700;Myctophum punctatum;6;Total
754;lower_mesopelagic;700;Myctophum punctatum;6;Total
754;lower_mesopelagic;700;Myctophum punctatum;6;Total
754;lower_mesopelagic;700;Myctophum punctatum;6;Total
754;lower_mesopelagic;700;Myctophum punctatum;6;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Myctophum punctatum;5;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;12;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;7;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;7;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;5;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;5;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;3;Total
754;lower_mesopelagic;700;Notoscopelus kroyeri;3;Total
754;lower_mesopelagic;700;Searsia koefoedi;16;Total
754;lower_mesopelagic;700;Searsia koefoedi;15;Total
754;lower_mesopelagic;700;Searsia koefoedi;15;Total
754;lower_mesopelagic;700;Searsia koefoedi;15;Total
754;lower_mesopelagic;700;Searsia koefoedi;14;Total
754;lower_mesopelagic;700;Searsia koefoedi;14;Total
754;lower_mesopelagic;700;Searsia koefoedi;14;Total
754;lower_mesopelagic;700;Searsia koefoedi;14;Total
754;lower_mesopelagic;700;Searsia koefoedi;13;Total
754;lower_mesopelagic;700;Searsia koefoedi;12;Total
754;lower_mesopelagic;700;Searsia koefoedi;12;Total
754;lower_mesopelagic;700;Searsia koefoedi;11;Total
754;lower_mesopelagic;700;Searsia koefoedi;10;Total
754;lower_mesopelagic;700;Searsia koefoedi;10;Total
754;lower_mesopelagic;700;Serrivomer beanii;65;Total
754;lower_mesopelagic;700;Serrivomer beanii;58;Total
754;lower_mesopelagic;700;Serrivomer beanii;57;Total
754;lower_mesopelagic;700;Serrivomer beanii;56;Total
754;lower_mesopelagic;700;Serrivomer beanii;51;Total
754;lower_mesopelagic;700;Serrivomer beanii;50;Total
754;lower_mesopelagic;700;Stomias boa;31;Total
754;lower_mesopelagic;700;Stomias boa;25;Total
754;lower_mesopelagic;700;Stomias boa;22;Total
754;lower_mesopelagic;700;Stomias boa;19;Total
754;lower_mesopelagic;700;Stomias boa;16;Total
754;lower_mesopelagic;700;Xenodermichthys copei;16;Total
754;lower_mesopelagic;700;Xenodermichthys copei;14;Total
754;lower_mesopelagic;700;Xenodermichthys copei;14;Total
754;lower_mesopelagic;700;Xenodermichthys copei;14;Total
754;lower_mesopelagic;700;Xenodermichthys copei;14;Total
754;lower_mesopelagic;700;Xenodermichthys copei;14;Total
754;lower_mesopelagic;700;Xenodermichthys copei;13;Total
754;lower_mesopelagic;700;Xenodermichthys copei;13;Total
754;lower_mesopelagic;700;Xenodermichthys copei;13;Total
754;lower_mesopelagic;700;Xenodermichthys copei;13;Total
754;lower_mesopelagic;700;Xenodermichthys copei;13;Total
754;lower_mesopelagic;700;Xenodermichthys copei;12;Total
754;lower_mesopelagic;700;Xenodermichthys copei;12;Total
754;lower_mesopelagic;700;Xenodermichthys copei;12;Total
754;lower_mesopelagic;700;Xenodermichthys copei;12;Total
754;lower_mesopelagic;700;Xenodermichthys copei;11;Total
754;lower_mesopelagic;700;Xenodermichthys copei;11;Total
754;lower_mesopelagic;700;Xenodermichthys copei;11;Total
754;lower_mesopelagic;700;Xenodermichthys copei;11;Total
754;lower_mesopelagic;700;Xenodermichthys copei;11;Total
754;lower_mesopelagic;700;Xenodermichthys copei;11;Total
754;lower_mesopelagic;700;Xenodermichthys copei;11;Total
754;lower_mesopelagic;700;Xenodermichthys copei;11;Total
754;lower_mesopelagic;700;Xenodermichthys copei;11;Total
754;lower_mesopelagic;700;Xenodermichthys copei;11;Total
754;lower_mesopelagic;700;Xenodermichthys copei;11;Total
754;lower_mesopelagic;700;Xenodermichthys copei;11;Total
754;lower_mesopelagic;700;Xenodermichthys copei;11;Total
754;lower_mesopelagic;700;Xenodermichthys copei;10;Total
754;lower_mesopelagic;700;Xenodermichthys copei;10;Total
754;lower_mesopelagic;700;Xenodermichthys copei;10;Total
754;lower_mesopelagic;700;Xenodermichthys copei;10;Total
754;lower_mesopelagic;700;Xenodermichthys copei;10;Total
754;lower_mesopelagic;700;Xenodermichthys copei;10;Total
754;lower_mesopelagic;700;Xenodermichthys copei;10;Total
754;lower_mesopelagic;700;Xenodermichthys copei;10;Total
754;lower_mesopelagic;700;Xenodermichthys copei;10;Total
754;lower_mesopelagic;700;Xenodermichthys copei;10;Total
754;lower_mesopelagic;700;Xenodermichthys copei;9;Total
754;lower_mesopelagic;700;Xenodermichthys copei;9;Total
754;lower_mesopelagic;700;Xenodermichthys copei;9;Total
754;lower_mesopelagic;700;Xenodermichthys copei;9;Total
754;lower_mesopelagic;700;Xenodermichthys copei;9;Total
754;lower_mesopelagic;700;Xenodermichthys copei;9;Total
754;lower_mesopelagic;700;Xenodermichthys copei;9;Total
754;lower_mesopelagic;700;Xenodermichthys copei;9;Total
754;lower_mesopelagic;700;Xenodermichthys copei;9;Total
754;lower_mesopelagic;700;Xenodermichthys copei;9;Total
754;lower_mesopelagic;700;Xenodermichthys copei;8;Total
754;lower_mesopelagic;700;Xenodermichthys copei;8;Total
754;lower_mesopelagic;700;Xenodermichthys copei;8;Total
754;lower_mesopelagic;700;Xenodermichthys copei;8;Total
754;lower_mesopelagic;700;Xenodermichthys copei;8;Total
754;lower_mesopelagic;700;Xenodermichthys copei;7;Total
754;lower_mesopelagic;700;Xenodermichthys copei;7;Total
754;lower_mesopelagic;700;Xenodermichthys copei;6;Total
754;lower_mesopelagic;700;Xenodermichthys copei;6;Total
754;lower_mesopelagic;700;Xenodermichthys copei;6;Total
754;lower_mesopelagic;700;Xenodermichthys copei;6;Total
754;lower_mesopelagic;700;Xenodermichthys copei;6;Total
